DV01,Vega,Gamma,MarketMove,VaR,ResidualPnL,TradeCount,ReconBreak
187645,93178,19423,1.0890306286513143,232903,86320,934,1
95548,41626,16717,0.8216700247150662,461782,32158,874,1
210239,85899,7661,0.6701941299482126,169538,68341,611,0
160943,34455,28022,0.7082746013148701,190942,98717,123,0
207838,60515,4141,1.3649015826226978,330613,79598,202,1
123489,68092,19965,0.6314220314177381,404526,5572,753,1
50213,112355,24695,0.4810068560197318,506677,99525,134,0
139332,62843,3793,1.1485845348196468,454165,29319,354,0
164168,136370,17457,1.495696045043952,113078,53384,679,1
112442,122980,23159,0.7116999306010273,147060,79098,679,0
208477,133357,6988,0.14791358662037898,333549,72932,292,0
139487,63009,25441,0.9426584421734822,347630,74298,907,1
247195,123948,26613,0.1866318524483499,206647,87746,465,0
58516,106206,22682,1.181222136955283,222408,51984,410,1
60302,65390,19649,1.1377273858548749,350023,37000,838,1
171850,104352,23502,0.14614463553305285,573420,56788,975,1
92242,26823,17317,1.2113528602426265,149604,97563,588,1
53181,12781,6829,0.10588295857139259,348607,32318,239,0
176956,60095,27763,1.263136556406272,125904,64559,113,1
205645,86861,2235,0.5161711282059309,406942,28452,951,1
208207,44616,5570,1.3369016916239331,545501,33794,158,0
121573,149376,15786,1.497232479477032,594213,60401,336,1
134699,131826,27048,0.34772837702760073,436259,26252,865,1
219732,39144,3861,1.1953388272287764,312106,34447,518,0
148108,39118,29055,0.3022194989923811,224959,16494,227,0
175171,58857,12491,0.6643469643781185,585151,64464,715,1
172121,145016,20913,1.4100595641033744,499156,82081,466,1
157597,52577,8340,1.0257561408872635,252867,72153,190,1
60804,69637,29508,0.597498896057796,367578,60349,109,0
132581,29641,20538,0.5578946834726027,485043,87063,776,1
107268,60807,15862,0.2283533196811876,363324,98640,164,0
244333,39894,18280,0.4171958478655955,426358,69703,421,0
99978,67119,1277,1.433109893688943,364777,17254,697,0
233142,16890,23996,0.24005212581384092,107019,7211,370,0
188039,48658,15124,1.390613779961493,445304,12509,613,0
95743,99108,12188,0.5816775770720676,312381,8714,691,0
241881,139907,25316,0.3223837713111637,482306,10392,459,0
113489,71558,10852,1.2166272199217463,419830,47351,452,0
53360,40575,3015,1.4577474098324372,394779,69742,239,1
227421,29859,12500,0.7509475136667165,581164,81605,808,1
116041,119446,23079,1.4019285490719604,256973,67375,836,1
90022,146254,23140,1.2229301465243152,356743,6859,688,0
51628,15868,25736,0.8188272608713825,574076,33355,444,0
120952,68743,25474,1.1348481040198355,142336,76337,861,1
66272,16711,27073,0.8155396892674267,198814,99427,276,1
217670,64492,29552,0.23929465009158069,595885,71246,922,1
211490,56809,9326,0.6556475789700665,257108,8890,499,0
72748,146728,22292,1.2008591701786147,212931,86741,555,1
227332,124890,26144,0.7926159494388416,430105,20521,531,0
183265,32979,3191,0.6605795116683769,102452,88939,857,1
100722,46953,3072,0.7395025650405478,493232,33368,979,1
169394,79820,17070,1.2243378244622964,105919,75625,738,1
52958,80109,9839,1.0973671269174328,347513,26205,845,1
173115,17418,10398,0.9269370439024922,377779,50143,453,1
166971,126645,15418,1.215671236543451,279750,81695,427,1
157415,129312,7732,0.38960774749580596,369283,97194,151,0
236506,110809,20567,0.5387822540486278,393542,25523,219,0
122398,89970,9393,0.926503599213875,307354,71359,842,1
74637,66727,15530,0.7008211597512756,466838,70885,308,0
239784,38593,29020,0.9516512603797499,492523,77846,645,1
110520,67699,25938,0.6810421760330895,216320,63863,334,0
70462,27150,10456,1.3997386433100503,230083,88279,264,1
101096,123139,11765,1.063526757727039,377486,60866,865,1
156386,129889,21309,0.797575901829041,192107,46516,898,1
218610,124842,26905,1.0910140466334721,458792,30855,178,0
134773,18069,9240,0.36999519324555397,498302,94086,994,1
158346,10786,3404,0.16627055379441366,317098,13652,905,1
99996,113924,19072,0.32274541789164396,576008,75422,939,1
193450,88545,2635,0.8014995610955615,173048,32675,541,0
130921,24627,25799,0.17079709190100587,188056,52427,939,1
98278,119896,3694,1.1305324019459904,228088,30958,258,0
99682,27707,8800,1.1073685717511166,557103,76482,112,1
181810,68369,25065,1.301622456571239,277753,12905,835,1
167832,60892,15455,0.24936489717732224,225937,60548,917,1
74993,27866,22614,0.6548114472592726,214207,17522,875,1
216280,81605,20991,0.8548981703744215,507993,72729,744,1
163900,25067,9202,0.2314262800427955,225953,44762,317,0
212751,85095,11031,1.2350510533803059,273051,87509,867,1
70653,99333,26325,0.6925338743051663,574554,42557,647,0
105732,95417,25109,0.357746994883809,287261,49913,717,1
192692,65182,25241,0.169675176672013,279834,62196,773,1
246835,110718,15732,1.1985686722876108,572721,32007,637,0
74776,99984,16897,0.8407893574016652,383107,11214,635,0
214916,49975,27915,1.168466473499086,599737,14070,273,0
143916,95852,3670,0.6442857088715415,552478,69003,595,0
208216,41773,4337,0.4394894954704097,242783,34330,405,0
79338,89785,10920,0.6013123020644139,583035,44515,901,1
89467,122087,4040,0.6374399408546758,503660,21077,780,1
138296,61272,14711,1.4493077428859402,207592,55392,951,1
98596,42796,2098,0.4372162087324586,352177,37932,647,0
159626,78113,16734,0.3381556059028875,214579,8330,329,0
227746,77794,8299,0.15262548224419867,405346,76078,578,0
241432,91025,3161,1.2225660897297126,596251,25918,287,0
167816,90645,25492,1.1812191431502719,477557,81971,541,1
226353,106653,16641,1.2780345112726244,563688,95183,569,1
81206,18872,22523,0.9767882016327312,334649,7209,192,0
234320,19643,9672,0.35443917982614026,432024,89128,952,1
98716,42839,26174,0.8031660061813265,405213,37350,735,1
230203,110105,13151,0.29119709323336473,312628,9239,501,0
193629,65916,14855,0.9226371956707948,566953,27514,962,1
209586,87051,8658,0.6319275415046628,534466,46871,495,0
153049,129335,22875,0.20795721344839413,153374,98146,348,0
156171,19322,14640,0.3820942594515546,437011,54646,323,0
124078,141922,21445,0.40300822159497396,218461,6039,797,1
53337,137489,29619,0.5120611198694475,293931,88847,518,0
104121,13096,4280,1.2543792336173967,228230,18494,425,0
113006,138171,9643,0.8705127210215869,405373,84329,803,1
169082,72763,6671,1.4297087535944286,529181,34902,172,0
95171,10953,6540,0.2470806877114316,502835,56327,445,0
108449,113353,12528,0.69361194703039,200703,16395,791,1
195052,63424,21022,1.037092186819195,442197,66643,669,1
90301,46700,7058,1.0528519661595124,568133,36942,888,1
206608,40753,8824,1.2800268664239969,327538,28243,609,0
103046,112779,1209,0.2171997079921004,332451,58652,826,1
186783,109036,18907,0.8957463372084976,258425,21901,906,1
135853,61762,1412,0.4528113346914995,394554,18189,614,0
102223,84197,20431,0.8766518321954011,439094,20782,261,0
134975,72355,22094,1.4423341062639585,117384,57088,117,1
73301,149156,25004,0.39604519105624747,328311,2436,781,1
80993,98816,10024,0.9947955620787128,245675,22671,186,0
157370,137245,12009,0.6252271632215775,427237,64889,161,0
225249,134878,22600,1.271344041759906,162847,14003,314,0
63240,25819,5897,0.9745683324743609,452178,66834,356,1
245237,136693,19230,0.4148210433673599,326730,59850,369,0
245457,137694,26085,0.3550472894491228,377609,20481,745,1
144559,13687,7849,0.2886852578472875,145191,22494,513,0
143683,46049,28636,1.1743497582040976,559246,39035,833,1
90723,87163,4446,1.3411431880214475,123876,70584,793,1
126476,134249,18774,1.3171152123363843,477712,97769,554,1
237873,122654,16875,0.9155415177624824,573843,50231,188,1
186135,10497,14940,1.1470094169473586,487760,28636,258,0
125880,107728,19995,1.397840847757905,547074,3072,355,0
103767,26855,10807,0.9555624889545581,110802,44236,147,0
201509,38713,16354,0.6244773289685199,464314,99383,366,0
77631,130146,20367,1.1581910408976996,379114,47229,471,0
121338,21651,4380,0.9622669803270402,468393,27427,877,1
239021,59598,18834,0.9879691641316967,565339,73611,611,1
71255,148379,3667,1.494251363141793,194819,71051,808,1
196639,104245,29314,1.1911391463053613,125273,3221,852,1
79308,63632,24749,1.3196459541524443,586256,2819,566,0
214458,73692,19171,0.14065506921749957,277226,53694,467,0
211794,140890,27533,1.069511612690782,170812,98104,464,1
217441,43909,15352,1.456821502974887,401960,82880,722,1
192024,81402,10520,1.2228823449901383,293923,53813,502,1
118700,120692,14364,0.6846676809018338,524513,60922,333,0
95173,27394,26365,0.3121032272884459,517439,46800,229,0
77781,34266,2198,0.5122835549754357,479689,78132,311,0
248012,107186,5943,0.4267192336923812,436093,6246,612,0
236958,106032,1274,0.6994718366863214,491822,88934,849,1
191109,44807,11211,1.3071196131165552,179822,89225,145,1
96095,70277,15310,0.5484972110420226,233498,84077,189,0
225176,74599,29907,0.6466364441826462,256875,9213,623,0
140290,125721,4565,0.5898464433359217,200727,74412,511,0
83993,101807,28508,0.758676657061462,585795,10590,781,1
52049,85152,5657,1.0065882582021215,190668,30481,526,0
107146,105419,16818,0.16105084032251404,587099,57041,433,0
58725,138482,4178,1.1833723578110569,127908,39172,275,0
51214,14634,13787,1.2973933890324811,293460,12063,180,0
234231,15139,19667,1.4851170509829732,591514,29678,677,0
228414,123349,22204,0.293488894283796,158655,21846,107,0
151577,68374,5199,0.8943083192732477,351730,3097,764,1
219254,135644,29811,0.7464877132014701,529839,33010,733,1
184073,34250,12830,1.4677148176828134,303600,66958,639,1
84676,86866,7300,1.3229867752375772,193242,90694,498,1
134470,137089,9915,0.8064312201993903,111883,15517,103,0
158293,26905,19882,1.1335999846124678,111594,70268,547,1
58621,138760,27538,1.4656103777445622,417212,12243,190,0
80879,112180,21181,0.42252739039338616,299816,10295,886,1
122256,22359,6003,1.3855753310409953,292317,3951,496,0
185007,75898,1000,0.2076240219264557,330394,37829,567,0
56086,129503,26932,0.17787224944736726,535072,41297,817,1
106376,73939,8454,1.0680711716309348,367803,26607,390,0
190924,12061,1894,1.0367049826369832,362431,55844,307,1
224002,37328,6733,0.2312596870950053,537159,49873,877,1
55420,140313,29589,0.39278716164954175,407071,12537,450,0
176218,84128,10639,0.9651647349848294,415600,16977,309,0
86153,98633,12117,0.7576227893301425,223801,69004,348,0
113807,129374,6295,1.2951795841600244,332347,63564,712,1
198711,17569,1955,0.4717956181087546,405425,53570,896,1
117583,56114,22608,0.31484837121482134,228114,66129,471,0
157285,106849,22868,0.8784931831489212,595891,59406,926,1
117284,131183,14483,0.5809178444208453,570830,61691,990,1
140051,120169,14463,1.2957805552523332,429855,70762,603,1
248368,34020,2329,0.752484959422537,574646,98063,891,1
144378,13881,20938,0.1961894398885337,306517,51952,101,0
179522,143621,11054,0.3800572043641389,289866,46499,559,0
87156,77740,9292,0.28623361699178673,209867,18233,756,1
98066,70495,17600,0.6822902993765076,390156,25778,206,0
148493,22084,5088,1.0316857432017557,586959,10087,872,1
244967,28318,19490,0.9155995522124698,176053,5538,799,1
194241,70950,2653,0.5080533161150962,359180,23440,228,0
122308,110828,16669,0.3434400300649991,287793,11515,780,1
196833,118002,8336,0.8426754823957955,325858,84218,357,1
176007,33135,12615,0.17545162918795554,349952,67954,800,1
174745,97504,16834,1.2430735111603937,523839,98865,145,1
187059,43384,10363,1.0992574854967674,396666,15375,294,0
173990,147173,17434,0.982311785072092,451915,4686,645,0
183735,149616,21832,0.507995689626414,574094,6020,230,0
175298,120740,2339,0.743094695892429,101579,82141,256,0
224355,76949,23643,0.5733912191933312,411611,8725,871,1
73625,130896,27308,0.45654039922726875,105894,35385,430,0
86960,36647,20730,0.1474548624703831,321528,99345,485,0
115458,109160,25829,0.21671829751047805,475191,28758,902,1
202285,17376,24079,1.1083948537353332,461916,92990,522,1
132366,108331,14307,0.29340885976045356,585798,58996,516,0
120466,50855,12319,0.44757793420222547,322735,64040,722,1
177503,130490,3418,0.23927505985879147,139857,87006,918,1
135547,90069,13551,1.4993514971510071,345441,7786,552,0
146042,112414,6666,0.11741220229166474,233281,19978,400,0
118807,90116,12486,0.140367926854095,409289,55777,767,1
86706,51200,29664,0.896032625654664,412160,67335,961,1
196255,12195,19580,0.6786625886000366,131590,60123,838,1
82117,33891,24417,0.1652642131536119,277051,23909,710,1
176849,16563,8672,0.7351534678379174,297008,68836,237,0
95226,106559,20679,0.9539072108854668,261145,58860,870,1
50935,59293,5591,0.3821004665963148,591327,99257,548,0
71090,51034,22305,1.3124501031935194,109519,14259,549,0
128345,93913,26627,0.1167751888776073,401812,70819,559,0
163644,54221,17951,0.2173987504192037,207175,55460,926,1
184549,65391,3843,0.9463254926713816,195760,20638,670,0
187711,128830,5255,0.568573624702762,456748,5320,992,1
86145,134575,4812,0.27128514432533835,556431,66319,746,1
131987,39929,18494,1.0258209635171338,138299,75081,587,1
147851,41883,4711,1.4448087726322023,329211,93423,129,1
152523,58622,14096,1.1971290089456654,263686,40127,736,1
172130,144465,1936,0.8963654575862002,150393,33832,246,0
178338,80054,9750,0.3059234692383793,285297,10806,681,0
102811,105154,2578,1.1667476636903782,442477,1293,923,1
236501,49275,5909,1.274775557740401,236683,77716,611,1
122879,117964,22620,1.2098050583454185,211919,99625,437,1
58164,52528,17384,0.34068665996417113,303194,78193,629,0
200933,104115,5617,1.0534250286928284,460740,48930,785,1
66188,106861,2064,0.7176595797668788,258244,24785,689,0
80478,32276,11944,0.9976751687023286,455181,38635,856,1
105392,36804,11588,1.0242392643745377,464273,22588,815,1
94598,75990,27451,0.2152721362768662,225850,65900,520,0
222870,137217,16118,0.31934225964047347,121545,42513,341,0
189153,70315,9528,0.6074304398361231,326016,91866,349,0
90575,76544,18263,0.8346282285840085,121636,3753,303,0
55211,51730,24955,0.3297018096354564,220400,13400,995,1
186362,91876,16843,0.5366154192184912,495402,6401,552,0
167126,110454,18042,0.3400724655252968,549730,61450,778,1
196685,86236,22929,1.2962970549225803,193673,71988,808,1
105737,75699,28372,1.2291223480235995,548953,16072,871,1
60988,99129,14799,0.5117060342519787,566472,68338,182,0
84614,17186,4940,0.5184515599356074,132403,84584,634,0
85517,106096,8705,0.37026726466848403,228382,15153,709,1
75958,103552,13490,0.18386469952362003,374320,30680,502,0
114821,123109,27998,1.3397460215654864,551794,31189,472,0
74939,36590,19791,0.9610653965433438,470712,23528,379,0
210129,76037,23992,0.5846012581861235,288663,92448,324,0
229531,67818,24189,0.8752582724209812,531928,31914,293,0
235926,123219,3179,0.3906230569570094,499026,5165,511,0
214852,86708,3853,1.3567607217701108,181904,50953,918,1
163759,51158,22134,0.7556718565952437,381297,66957,152,0
76775,146730,10791,1.4622545597303025,447442,5111,198,0
114607,113105,22563,0.7566436235519413,464950,62349,832,1
214962,139920,22928,1.233844651681781,163014,2026,805,1
137739,123819,16809,0.4900094802128744,297106,72497,572,0
59329,130801,5612,0.6857211981902845,360360,7662,652,0
102522,54595,5503,0.30094520393479496,485784,6554,688,0
126651,126525,14400,0.35814351819466506,312449,36967,168,0
162651,12576,17868,0.3383480642053498,237395,18003,627,0
228962,134741,3108,1.4475987268095194,377709,8455,468,0
227332,135812,28233,0.9245329626914143,398716,90759,986,1
89193,135367,18575,0.5584974275229181,299352,12442,420,0
201256,92361,3529,0.9653910375248402,207541,45867,902,1
170696,38322,23016,1.3319562957704256,410978,72985,418,1
173211,15414,9113,0.9412226725949921,370357,19937,412,0
101022,14734,5079,1.1265653413754189,332086,32866,267,0
234728,134868,4858,1.3403478431840632,358905,31414,981,1
111291,34204,18928,0.7714963846879622,258689,18029,186,0
176133,149233,21641,1.3569611435577642,498687,68270,167,1
182049,59554,10940,1.1256528558035641,161588,41283,200,0
111641,26529,4264,1.0196077251810503,150205,71981,866,1
169807,59211,11083,0.35901746290424585,170981,98611,207,0
119780,20129,6386,1.4668393185926736,192047,80852,791,1
205666,79062,15623,0.6428246583464293,497971,51557,362,0
210153,87135,4504,1.2085913190012556,475312,11193,182,0
142872,98111,5685,1.038736559118586,148851,92557,828,1
98605,133436,27655,1.2901853480138812,331315,50820,703,1
89446,26937,14714,0.646250648665281,499382,14242,701,1
181873,46402,22138,0.8727811083228181,357260,81113,837,1
168432,128213,1819,0.4461009498984646,107852,72395,469,0
243105,74466,26865,0.9818994818000982,133926,57829,103,1
141136,123761,9632,0.18329356540037514,447243,70761,257,0
71353,60735,3237,0.5063206728495802,167895,24700,794,1
202116,56749,5332,0.2129156456077428,455137,73807,869,1
175109,75432,7136,1.1709609439991884,514669,27141,301,0
223573,114638,20982,1.2696087269076497,234131,87178,294,1
229014,34697,14729,0.3079085007173541,500746,55640,188,0
193295,113753,26230,0.8772280744714795,351854,21823,845,1
235810,81809,29192,0.19246195867519575,220380,38923,678,0
74001,129526,11173,1.3823923069680288,256111,25429,887,1
110175,146821,6185,1.1261027067280087,523001,63935,631,1
215237,37851,24058,1.3932442358093302,247898,16986,270,0
92968,134471,15061,0.7852177039452445,537424,91174,579,0
111352,122339,6669,0.22878182370519723,562750,9897,721,1
131018,96818,13618,0.8615556324442304,264141,76939,158,1
236162,97777,17105,1.4328528998800873,591643,72370,454,1
117728,70280,24824,0.6987088495755518,429496,42628,430,0
220421,131905,21694,0.9783628192263912,283038,35053,551,0
204397,104672,1792,0.8058153728480559,327845,35095,297,0
181955,122701,16602,0.9815503824898459,155721,51214,134,1
133355,59054,27652,0.10148793002494683,350942,95285,263,0
74633,56060,1821,0.5015948964287421,192442,18804,681,0
52128,106501,10318,0.14399469558502775,338728,80399,552,0
78816,109088,6889,0.9268149228477539,349644,14936,978,1
191048,82259,29300,0.33917614090579246,327397,60910,658,0
69628,97099,17074,1.3774143824781484,119735,52048,244,1
224967,146244,12114,1.1562006702039553,592981,40844,205,0
105167,98103,9802,0.32110405680689075,392860,44843,865,1
216888,34313,29504,0.2988787382912218,269456,44954,899,1
229478,117503,7685,1.160352145027259,301081,97796,699,1
51143,31687,9302,1.143997374510491,242224,85316,350,1
178134,56827,5816,0.8542452662272412,302398,17831,705,1
142364,14978,24153,0.18434571704381963,360119,57735,507,0
63675,108484,22382,0.22224319661432884,538078,94430,110,0
156000,146485,18169,0.9334806549272086,323280,65427,129,1
189064,116419,17582,0.878261875074576,206011,86336,946,1
126398,141037,15241,0.6460873834235782,432568,82509,131,0
82941,92873,16757,1.017272755492856,182319,58475,934,1
172486,20307,21506,1.1779054296929183,580389,13896,583,0
214496,78415,11027,0.9026278038347849,210376,73898,478,1
105969,59193,9171,0.7755183883030212,143850,88667,527,0
72241,57553,14154,0.5523998912301017,585706,26575,770,1
58912,45322,29020,0.2856040133637814,237057,19390,606,0
216742,96111,7695,0.4785026334837815,450952,52516,173,0
148560,35470,24155,0.7902129417254066,116231,7004,500,0
96257,74083,2614,1.1551388318316889,278864,23397,797,1
139060,137411,17596,0.45664891396583296,358728,5786,733,1
106351,95076,21879,1.0273908554558995,224436,88336,430,1
56032,21616,15504,0.289181446097853,346275,34431,456,0
198855,19073,22549,0.11961557509225218,509674,96836,266,0
142310,89182,27682,1.1292372009722018,233390,71722,940,1
162508,83148,27628,0.3679984062535747,128977,20677,626,0
79529,95359,4053,1.2487436624777961,573462,74030,371,1
223008,80856,10859,1.004181882580792,530862,12159,849,1
159883,75723,20038,1.1025716596905377,202292,44872,255,0
80771,75622,18583,0.3537565296502898,205406,10947,635,0
228120,12658,7931,0.8978329567285499,581470,60460,366,1
101257,134443,2026,0.13089318298525926,177683,5664,764,1
162843,56222,1344,0.23597609325100133,359309,28799,549,0
106550,132694,4608,0.7148321619598457,588991,65993,584,0
222117,44843,27789,0.5715197267598864,446537,32905,588,0
114408,145093,7627,1.233238727047934,328952,74759,713,1
236938,118575,2009,0.11078562961804919,104757,92904,154,0
149526,143702,13257,0.4132114748118695,310136,91979,863,1
209145,103891,22025,1.0482116487890494,252873,73964,709,1
115092,68324,3701,0.8854433814474952,137123,2661,358,0
78152,24462,13142,0.6993585969478832,543237,15317,149,0
80884,53444,11540,0.45291372847954836,196924,17126,703,1
192745,17992,20546,0.46793580375189747,585930,87680,534,0
72154,29556,9209,0.717765956119523,320967,35255,356,0
210555,42003,17861,1.4019231807163681,198653,6680,580,0
119234,78883,19775,1.2782364009761347,413603,90288,335,1
233146,90411,28239,1.3511377579539365,537729,19671,340,0
146081,75790,28675,0.9144262661658896,197146,3173,196,0
131033,106153,9875,1.4967696438981188,191737,98490,236,1
165945,62960,22275,0.9241899369167694,115828,45890,962,1
62362,109268,9173,0.15987331852134354,551304,53923,734,1
132264,98489,11374,0.9862512455280719,440643,42114,149,0
102772,71872,11081,0.25397187736256793,439595,10156,212,0
183489,34397,12131,0.47875310017378103,378198,73639,900,1
142258,69147,27783,1.029984691084481,516915,89516,447,1
62527,42489,1688,0.712909150914277,105119,13537,442,0
58022,16884,15546,0.6099365353113421,250456,94360,140,0
89435,117512,3964,1.3846857176417962,167170,36862,383,0
94992,138374,3862,0.8275593431805489,588065,37602,352,0
220405,107770,13608,0.5600795793280298,434184,18580,321,0
74121,37711,5624,0.1647993145057035,332726,58375,178,0
184171,17516,29061,0.20635756647540782,458368,13702,561,0
98654,145054,29389,1.2092807180437966,257548,24586,578,0
158106,92662,4774,1.4300506951807557,554738,77113,489,1
224151,102567,5614,1.1705733899660156,136133,75051,726,1
214041,73192,23214,1.3954582259711237,468536,16425,505,0
69510,58961,29768,0.30826243760964067,402317,34588,585,0
153484,34160,17568,0.9874838157702005,165224,18649,343,0
113647,147198,29867,0.9385178253863119,459167,44283,276,0
140883,34900,2763,1.2815902738144387,137653,42114,540,0
142184,133405,19322,1.3326709287973275,484918,62361,628,1
59176,24644,22475,1.4501606663420408,298553,90738,648,1
225659,25597,4397,1.1701927958332345,596587,30539,711,1
136785,21280,23661,1.0591993082559648,257127,14211,994,1
133773,42903,14930,0.6181608329557005,256883,23862,544,0
202478,96965,9496,1.2355877562854738,371983,87145,860,1
175060,91794,28973,0.1541675407418247,555898,69877,493,0
220343,24708,5871,0.7298451717306682,598448,46812,102,0
154287,21622,11557,0.20230567195202892,498310,68449,772,1
218207,19281,18298,0.87684217640586,532532,17524,260,0
134473,66834,29818,1.1552512924805034,384770,37424,425,0
169252,146978,9884,0.9323396372649851,198853,2843,983,1
154349,28770,8799,1.3598201775379992,224274,54660,917,1
99031,144896,23398,0.9477091143227653,334550,9244,824,1
149116,40431,15101,1.0409252015936037,173215,97323,787,1
155338,78047,19463,0.9450779501207591,381392,57960,804,1
180016,95466,17868,0.8393312330671819,482655,56007,950,1
189565,48654,1089,0.3337535401004561,149957,97527,760,1
139903,128638,15919,1.0437595498961467,523522,30063,731,1
132879,91983,20632,0.23981540223864697,501252,79638,354,0
237672,56978,23579,0.8112486438396113,460139,85147,502,1
169741,102314,8483,0.6463138508410902,522508,88435,142,0
100260,51243,8054,1.111817043066192,501692,22841,862,1
71162,115665,20451,0.5589082950516546,432561,6887,680,0
71024,24610,8883,0.15722227716416667,151486,35319,628,0
208457,66587,13116,0.3557729101864039,154413,96797,287,0
237689,25209,2712,0.4841084867085469,404476,24789,465,0
55621,137369,26744,0.6623884533372517,409398,31771,603,0
170484,25768,23748,1.2116926250119657,527621,67720,954,1
125343,65675,16041,1.1834433461048797,280726,12855,211,0
60431,89245,16586,0.9366804163896446,166443,82121,309,1
177563,105432,26783,0.9626454867487275,487596,17014,742,1
182881,54303,4125,0.3613873752045379,163783,63632,822,1
209308,111876,23654,0.19170616951991376,165659,58296,783,1
240659,136165,19235,1.343407677344246,211406,86852,546,1
123057,15454,24457,1.2163515318377196,132477,80803,758,1
55447,99725,6066,0.901452284722189,117663,36463,282,0
228542,140879,11924,0.4070275628250196,235413,73107,597,0
208122,32983,1683,1.152315379426283,484804,97226,797,1
132468,140993,29330,1.1758810354639235,276627,64807,861,1
142575,10269,28751,0.20362530435733062,131268,19848,944,1
58835,108815,16652,0.7716092880230117,462713,11798,303,0
103513,132035,7842,0.5805601112277493,144087,23117,149,0
131158,93048,6229,1.4705816521295552,456475,81282,834,1
134822,121949,4931,0.22188927461842506,346087,52751,666,0
87666,43745,25700,0.527293973043009,100155,49715,374,0
101506,106187,2197,0.42605837526678947,155868,72080,970,1
103139,14714,10581,1.4370499100237788,549856,96042,409,1
183090,62907,14440,0.5656586890573807,404387,37788,105,0
112257,104673,24415,0.23262281201105334,502669,27940,172,0
120848,114809,1357,0.3722231323518923,110610,52006,237,0
178391,82909,8517,0.381389618819156,219675,94896,190,0
125274,39490,28760,1.1306749558504703,107760,59986,760,1
236683,115457,6424,1.227160196005172,259060,80737,639,1
195868,61813,8639,0.6776815258532572,198468,92039,490,0
81836,119668,15642,0.8106942175122358,347604,91942,950,1
66436,73589,12696,0.903018039244938,302769,77560,479,1
110600,94747,14011,1.3739281146169449,473143,68074,645,1
249495,111611,2626,0.5249149043999067,314162,56416,294,0
158237,133919,1159,1.4935881746146111,528906,15456,803,1
184884,93488,10450,0.5189784291028198,587802,51123,568,0
235537,76684,17881,0.3650602329061857,173933,17959,668,0
128786,42242,27591,1.3244187739974387,427477,20106,922,1
129151,58592,11654,1.0863505380010485,517765,19782,866,1
99190,77939,20603,0.6355781806294128,572603,27561,632,0
91777,16138,17129,0.2721908665894681,500983,50202,533,0
141941,43740,9022,0.22041752951921031,129424,12463,248,0
88541,71668,12558,1.0418391283723252,506288,84808,945,1
72821,34998,8582,0.9674549757316758,364080,2287,209,0
230336,12115,22392,0.23122829432569447,262919,3915,119,0
212961,129451,28484,1.1893119549845534,440681,91518,798,1
165499,87332,27139,0.4680478487382931,236223,42769,241,0
85566,32545,16950,1.3059496923549987,281709,51357,214,1
225128,19432,22762,1.0339531196742568,346614,58295,831,1
243661,42551,3997,0.7183063811976331,465856,1344,870,1
91629,43676,27554,0.4098333541890522,202322,80614,949,1
226457,91400,4596,0.35765528675959946,357687,82133,583,0
145860,43158,21881,0.41119362744755306,182100,98623,245,0
217524,28505,9463,1.037305042252468,182787,10853,822,1
148864,13442,1596,1.2995179007245388,301191,11298,493,0
184730,148368,28347,0.14665491524483565,114482,33330,727,1
219283,89971,7024,1.2438765015818862,267987,73587,796,1
174608,64676,26189,0.4853178796341854,275832,69420,325,0
245121,55103,26560,1.0213555672802923,426796,99993,678,1
128748,37096,16696,0.8220940246714228,452703,92565,561,1
140602,47175,23965,0.3087253062583126,339929,68107,226,0
66561,115739,23960,0.8189104340053814,382769,38434,529,0
189061,52128,20219,0.9828052874522337,439152,87030,193,1
123185,99732,18981,0.47778442304513535,115108,71824,124,0
93497,79080,4211,1.0226050499099393,273388,43538,210,0
160950,76605,9059,0.49285342294024137,496547,8313,308,0
215846,147927,12634,0.5315258238060107,423280,36253,233,0
174232,131306,11467,0.17182167956598868,441911,18116,131,0
221193,24283,15489,1.0978857265789133,385446,82991,827,1
199390,112894,14882,1.3539543189444596,372549,30408,888,1
149385,75842,19576,0.24860030763736365,497685,55503,485,0
196854,128405,2647,0.40407778866445576,507413,6115,440,0
171154,58694,14730,0.6144819689283739,356945,93368,683,0
133687,121468,24174,0.48870766894749185,265153,47399,959,1
57549,43261,28108,0.9364848834334726,129573,57291,384,1
156930,107796,24069,0.2385003626737281,211959,41550,361,0
229377,52508,4511,1.3121553474801386,268423,81416,212,1
70692,53881,6930,0.8162543297999627,136759,54095,901,1
219586,93433,3543,0.12633221980630255,340376,1109,306,0
79703,136756,12671,1.1764030887303554,373354,76736,997,1
245059,102099,23778,0.8714964910546916,407185,9297,735,1
90303,71035,3596,0.5992337841749826,386538,61123,828,1
109322,59341,2205,1.394242761903982,557226,16290,569,0
92345,114571,25075,0.9915843231471123,248724,11927,651,0
172798,90143,22219,0.7256320729774697,121533,93339,903,1
146820,139260,2882,1.0344474350103057,220157,22960,817,1
193925,78146,2144,1.0849335783189573,124601,21226,509,0
159343,17185,10098,1.296164348471391,378697,84758,263,1
219505,119756,15483,0.9967075163837146,497948,78931,679,1
242438,97778,5172,1.1353697853810447,399789,73446,500,1
170615,147727,25259,0.7676668852108358,227149,74368,281,0
218670,133229,3400,0.9252566677010576,255391,42976,843,1
130232,34659,8094,1.3594073046454511,504694,4006,721,1
153591,74376,24588,0.8777604522995094,379397,29508,671,0
83022,22585,29237,0.5983275755481866,123983,6974,944,1
